timestamp,area,TDS,hardness,Ca,Mg,pH,turbidity,chlorine
2025-10-26 15:40:51,Electronics City,985.47,78.89,100.0,50.0,7.9,3.28,0.01
2025-10-26 16:25:51,Electronics City,1110.61,307.15,100.0,50.0,7.98,3.5,0.02
2025-10-26 17:10:51,Electronics City,411.14,80.15,100.0,50.0,7.43,2.53,0.0
2025-10-26 17:55:51,Electronics City,1063.33,130.25,100.0,50.0,7.3,1.53,0.01
2025-10-26 18:40:51,Electronics City,1089.58,480.92,118.51,50.0,7.36,3.69,0.02
2025-10-26 19:25:51,Electronics City,1020.27,120.5,100.0,50.0,7.3,3.4,0.01
2025-10-26 20:10:51,Electronics City,788.03,400.51,100.0,50.0,8.21,2.51,0.02
2025-10-26 20:55:51,Electronics City,109.59,92.87,100.0,50.0,7.27,4.12,0.01
2025-10-26 21:40:51,Electronics City,970.42,163.98,100.0,50.0,8.33,2.77,0.03
2025-10-26 22:25:51,Electronics City,1080.21,235.97,100.0,50.0,7.35,2.41,0.01
2025-10-26 23:10:51,Electronics City,392.0,386.34,101.8,50.0,7.95,2.18,0.01
2025-10-26 23:55:51,Electronics City,133.0,349.59,105.79,50.0,7.22,2.73,0.03
2025-10-27 00:40:51,Electronics City,91.88,353.68,100.0,50.0,7.57,2.48,0.03
2025-10-27 01:25:51,Electronics City,1179.37,560.5,173.28,50.0,7.84,1.77,0.01
2025-10-27 02:10:51,Electronics City,471.47,297.64,100.0,50.0,7.45,1.64,0.01
2025-10-27 02:55:51,Electronics City,1036.25,8.83,100.0,50.0,8.02,1.78,0.03
2025-10-27 03:40:51,Electronics City,286.74,330.38,100.0,50.0,7.38,4.17,0.0
2025-10-27 04:25:51,Electronics City,1158.12,337.21,100.0,50.0,7.45,2.34,0.01
2025-10-27 05:10:51,Electronics City,591.34,335.63,101.24,50.0,8.39,2.42,0.02
2025-10-27 05:55:51,Electronics City,759.37,564.89,179.4,50.0,8.18,4.49,0.02
2025-10-27 06:40:51,Electronics City,272.85,423.42,132.62,50.0,7.93,2.37,0.0
2025-10-27 07:25:51,Electronics City,191.5,53.0,100.0,50.0,8.07,3.4,0.01
2025-10-27 08:10:51,Electronics City,148.47,572.66,176.85,50.0,8.09,1.69,0.01
2025-10-27 08:55:51,Electronics City,1008.58,409.87,102.79,50.0,8.05,4.59,0.03
2025-10-27 09:40:51,Electronics City,180.77,203.64,100.0,50.0,8.25,2.48,0.01
2025-10-27 10:25:51,Electronics City,436.71,144.68,100.0,50.0,7.42,4.47,0.02
2025-10-27 11:10:51,Electronics City,72.34,50.95,100.0,50.0,7.57,4.26,0.0
2025-10-27 11:55:51,Electronics City,689.67,535.24,159.4,50.0,8.15,2.49,0.0
2025-10-27 12:40:51,Electronics City,955.09,413.27,116.23,50.0,8.29,3.17,0.01
2025-10-27 13:25:51,Electronics City,654.08,367.94,100.0,50.0,8.47,4.23,0.02
2025-10-27 14:10:51,Electronics City,565.85,73.88,100.0,50.0,7.57,2.73,0.01
2025-10-27 14:55:51,Electronics City,89.4,476.81,140.77,50.0,7.96,1.64,0.02
2025-10-27 15:40:51,Electronics City,258.24,488.74,121.62,50.0,8.04,3.43,0.01
2025-10-27 16:25:51,Electronics City,547.15,345.95,107.15,50.0,8.28,4.17,0.02
2025-10-27 17:10:51,Electronics City,395.56,267.77,100.0,50.0,8.13,2.54,0.01
2025-10-27 17:55:51,Electronics City,627.92,271.13,100.0,50.0,8.35,2.92,0.02
2025-10-27 18:40:51,Electronics City,1022.77,129.55,100.0,50.0,7.39,3.48,0.02
2025-10-27 19:25:51,Electronics City,466.23,231.08,100.0,50.0,8.47,2.29,0.01
2025-10-27 20:10:51,Electronics City,734.98,165.7,100.0,50.0,7.39,2.79,0.0
2025-10-27 20:55:51,Electronics City,1171.43,544.21,156.87,50.0,8.21,4.34,0.02
2025-10-27 21:40:51,Electronics City,503.41,515.96,159.03,50.0,7.61,1.69,0.03
2025-10-27 22:25:51,Electronics City,71.81,523.52,166.65,50.0,7.49,1.56,0.01
2025-10-27 23:10:51,Electronics City,529.11,283.84,100.0,50.0,8.18,3.05,0.02
2025-10-27 23:55:51,Electronics City,240.33,342.04,100.0,50.0,7.46,3.01,0.03
2025-10-28 00:40:51,Electronics City,936.63,479.61,122.16,50.0,7.88,2.61,0.02
2025-10-28 01:25:51,Electronics City,358.98,112.33,100.0,50.0,8.23,4.61,0.0
2025-10-28 02:10:51,Electronics City,509.05,374.61,106.57,50.0,7.8,3.83,0.01
2025-10-28 02:55:51,Electronics City,515.17,86.29,100.0,50.0,7.25,2.58,0.01
2025-10-28 03:40:51,Electronics City,443.95,146.95,100.0,50.0,8.49,3.4,0.01
2025-10-28 04:25:51,Electronics City,955.24,23.54,100.0,50.0,8.39,3.95,0.01
2025-10-28 05:10:51,Electronics City,973.02,181.53,100.0,50.0,7.96,4.63,0.02
2025-10-28 05:55:51,Electronics City,841.08,448.75,118.66,50.0,8.23,1.78,0.03
2025-10-28 06:40:51,Electronics City,789.14,259.9,100.0,50.0,8.03,1.59,0.02
2025-10-28 07:25:51,Electronics City,870.45,333.51,100.94,50.0,8.17,1.71,0.01
2025-10-28 08:10:51,Electronics City,103.44,90.34,100.0,50.0,8.46,2.11,0.01
2025-10-28 08:55:51,Electronics City,1208.25,81.13,100.0,50.0,8.27,2.06,0.02
2025-10-28 09:40:51,Electronics City,306.07,356.2,100.0,50.0,7.97,2.13,0.01
2025-10-28 10:25:51,Electronics City,1071.12,186.66,100.0,50.0,7.28,2.52,0.02
2025-10-28 11:10:51,Electronics City,598.46,187.28,100.0,50.0,7.75,3.27,0.02
2025-10-28 11:55:51,Electronics City,631.77,36.14,100.0,50.0,7.46,2.55,0.01
2025-10-28 12:40:51,Electronics City,354.51,410.42,125.93,50.0,7.47,4.49,0.02
2025-10-28 13:25:51,Electronics City,767.2,233.61,100.0,50.0,8.32,3.43,0.01
2025-10-28 14:10:51,Electronics City,357.81,72.86,100.0,50.0,7.46,1.97,0.02
2025-10-28 14:55:51,Electronics City,109.03,337.06,101.11,50.0,7.59,3.81,0.01
2025-10-28 15:40:51,Electronics City,207.51,149.99,100.0,50.0,8.5,4.16,0.02
2025-10-28 16:25:51,Electronics City,226.16,18.0,100.0,50.0,7.26,3.37,0.03
2025-10-28 17:10:51,Electronics City,542.01,320.49,100.51,50.0,7.5,1.82,0.01
2025-10-28 17:55:51,Electronics City,959.57,221.06,100.0,50.0,8.28,4.24,0.01
2025-10-28 18:40:51,Electronics City,223.92,575.89,164.82,50.0,7.88,3.62,0.0
2025-10-28 19:25:51,Electronics City,754.68,501.65,148.78,50.0,7.73,2.22,0.01
2025-10-28 20:10:51,Electronics City,470.52,564.44,176.93,50.0,8.24,3.1,0.03
2025-10-28 20:55:51,Electronics City,677.32,421.86,128.65,50.0,8.18,4.46,0.0
2025-10-28 21:40:51,Electronics City,194.83,387.38,107.35,50.0,8.11,2.08,0.02
2025-10-28 22:25:51,Electronics City,587.57,319.88,100.0,50.0,8.16,2.47,0.01
2025-10-28 23:10:51,Electronics City,514.95,184.35,100.0,50.0,7.4,4.38,0.02
2025-10-28 23:55:51,Electronics City,73.35,238.36,100.0,50.0,7.62,2.26,0.03
2025-10-29 00:40:51,Electronics City,449.14,248.41,100.0,50.0,8.19,2.89,0.03
2025-10-29 01:25:51,Electronics City,782.88,564.54,142.47,50.6,7.91,3.55,0.02
2025-10-29 02:10:51,Electronics City,520.4,301.89,100.0,50.0,8.45,3.76,0.02
2025-10-29 02:55:51,Electronics City,1049.02,12.42,100.0,50.0,7.28,4.32,0.01
2025-10-29 03:40:51,Electronics City,142.45,392.31,100.8,50.0,7.73,3.11,0.02
2025-10-29 04:25:51,Electronics City,996.48,111.0,100.0,50.0,7.2,1.82,0.02
2025-10-29 05:10:51,Electronics City,332.74,372.43,100.0,50.0,8.16,4.55,0.01
2025-10-29 05:55:51,Electronics City,190.38,32.68,100.0,50.0,7.71,4.04,0.01
2025-10-29 06:40:51,Electronics City,333.99,408.45,126.22,50.0,7.55,3.9,0.01
2025-10-29 07:25:51,Electronics City,388.66,201.07,100.0,50.0,7.4,3.95,0.02
2025-10-29 08:10:51,Electronics City,554.75,489.46,137.94,50.0,8.18,3.12,0.02
2025-10-29 08:55:51,Electronics City,285.24,534.58,167.62,50.0,8.42,2.24,0.02
2025-10-29 09:40:51,Electronics City,299.94,208.37,100.0,50.0,8.49,1.62,0.01
2025-10-29 10:25:51,Electronics City,255.83,190.64,100.0,50.0,7.65,1.98,0.02
2025-10-29 11:10:51,Electronics City,1106.61,158.06,100.0,50.0,7.74,1.81,0.02
2025-10-29 11:55:51,Electronics City,402.5,110.21,100.0,50.0,8.3,1.76,0.02
2025-10-29 12:40:51,Electronics City,981.11,93.1,100.0,50.0,7.38,3.84,0.01
2025-10-29 13:25:51,Electronics City,407.6,113.33,100.0,50.0,7.56,2.44,0.02
2025-10-29 14:10:51,Electronics City,602.96,190.96,100.0,50.0,7.36,2.56,0.0
2025-10-29 14:55:51,Electronics City,1124.99,40.93,100.0,50.0,8.16,1.96,0.01
2025-10-29 15:40:51,Electronics City,288.53,554.51,144.25,50.0,8.32,4.27,0.01
2025-10-29 16:25:51,Electronics City,247.22,506.47,122.11,50.0,7.67,2.86,0.01
2025-10-29 17:10:51,Electronics City,654.47,250.84,100.0,50.0,7.31,1.97,0.01
2025-10-29 17:55:51,Electronics City,340.68,119.86,100.0,50.0,7.49,1.63,0.03
2025-10-29 18:40:51,Electronics City,196.67,288.28,100.0,50.0,7.21,3.82,0.01
2025-10-29 19:25:51,Electronics City,957.28,379.92,100.0,50.0,8.47,2.67,0.01
2025-10-29 20:10:51,Electronics City,514.18,434.81,124.68,50.0,7.99,4.6,0.02
2025-10-29 20:55:51,Electronics City,305.57,493.7,149.62,50.0,7.78,3.76,0.0
2025-10-29 21:40:51,Electronics City,921.37,299.19,100.0,50.0,7.83,4.83,0.01
2025-10-29 22:25:51,Electronics City,520.93,156.37,100.0,50.0,7.42,3.79,0.03
2025-10-29 23:10:51,Electronics City,630.93,563.1,139.01,53.06,7.49,3.39,0.02
2025-10-29 23:55:51,Electronics City,319.39,463.28,139.33,50.0,8.39,3.56,0.0
2025-10-30 00:40:51,Electronics City,236.67,569.46,170.92,50.0,7.93,3.69,0.02
2025-10-30 01:25:51,Electronics City,578.9,494.39,136.39,50.0,7.36,3.56,0.02
2025-10-30 02:10:51,Electronics City,759.07,136.64,100.0,50.0,7.99,3.29,0.02
2025-10-30 02:55:51,Electronics City,190.19,293.46,100.0,50.0,7.45,2.87,0.01
2025-10-30 03:40:51,Electronics City,315.41,313.37,100.0,50.0,7.61,3.81,0.02
2025-10-30 04:25:51,Electronics City,1082.99,428.13,121.77,50.0,8.15,3.76,0.02
2025-10-30 05:10:51,Electronics City,144.38,215.01,100.0,50.0,7.56,3.84,0.0
2025-10-30 05:55:51,Electronics City,812.17,215.1,100.0,50.0,8.13,2.44,0.0
2025-10-30 06:40:51,Electronics City,1182.49,486.25,135.62,50.0,7.51,2.45,0.0
2025-10-30 07:25:51,Electronics City,288.53,295.48,100.0,50.0,8.29,1.98,0.01
2025-10-30 08:10:51,Electronics City,116.45,61.38,100.0,50.0,7.65,2.46,0.03
2025-10-30 08:55:51,Electronics City,443.47,414.65,132.2,50.0,7.24,3.44,0.01
2025-10-30 09:40:51,Electronics City,777.18,44.41,100.0,50.0,7.71,4.39,0.0
2025-10-30 10:25:51,Electronics City,197.66,237.29,100.0,50.0,7.88,1.54,0.03
2025-10-30 11:10:51,Electronics City,1022.54,96.68,100.0,50.0,8.43,3.5,0.03
2025-10-30 11:55:51,Electronics City,529.15,352.13,105.48,50.0,7.34,2.67,0.0
2025-10-30 12:40:51,Electronics City,1077.14,213.33,100.0,50.0,7.58,2.83,0.02
2025-10-30 13:25:51,Electronics City,604.56,224.15,100.0,50.0,7.95,3.9,0.0
2025-10-30 14:10:51,Electronics City,941.6,18.64,100.0,50.0,7.69,2.2,0.03
2025-10-30 14:55:51,Electronics City,1205.07,431.71,117.12,50.0,7.38,4.05,0.02
2025-10-30 15:40:51,Electronics City,450.2,200.2,100.0,50.0,7.79,2.43,0.01
2025-10-30 16:25:51,Electronics City,1098.73,331.48,100.0,50.0,7.55,2.09,0.03
2025-10-30 17:10:51,Electronics City,548.8,112.97,100.0,50.0,7.29,2.74,0.03
2025-10-30 17:55:51,Electronics City,741.0,491.94,152.94,50.0,7.8,3.83,0.01
2025-10-30 18:40:51,Electronics City,837.72,322.66,100.0,50.0,7.56,3.28,0.0
2025-10-30 19:25:51,Electronics City,1103.2,547.73,161.09,50.0,8.08,1.53,0.02
2025-10-30 20:10:51,Electronics City,1026.11,556.76,173.94,50.0,8.28,3.78,0.03
2025-10-30 20:55:51,Electronics City,1149.81,428.14,106.72,50.0,8.0,4.77,0.02
2025-10-30 21:40:51,Electronics City,406.03,249.7,100.0,50.0,7.47,4.05,0.01
2025-10-30 22:25:51,Electronics City,129.16,241.87,100.0,50.0,8.14,3.19,0.02
2025-10-30 23:10:51,Electronics City,539.59,304.96,100.0,50.0,7.21,1.71,0.02
2025-10-30 23:55:51,Electronics City,864.74,98.46,100.0,50.0,8.16,2.81,0.01
2025-10-31 00:40:51,Electronics City,454.21,366.93,106.18,50.0,8.03,4.42,0.01
2025-10-31 01:25:51,Electronics City,106.84,395.81,111.27,50.0,8.37,4.35,0.0
2025-10-31 02:10:51,Electronics City,348.54,127.45,100.0,50.0,7.77,3.65,0.02
2025-10-31 02:55:51,Electronics City,819.16,232.36,100.0,50.0,7.59,3.96,0.0
2025-10-31 03:40:51,Electronics City,864.63,171.61,100.0,50.0,7.71,4.38,0.01
2025-10-31 04:25:51,Electronics City,741.56,75.3,100.0,50.0,7.98,2.16,0.01
2025-10-31 05:10:51,Electronics City,628.79,358.73,100.0,50.0,7.34,2.12,0.01
2025-10-31 05:55:51,Electronics City,341.6,408.78,128.51,50.0,7.98,4.03,0.02
2025-10-31 06:40:51,Electronics City,882.08,534.97,138.62,50.0,8.26,3.98,0.03
2025-10-31 07:25:51,Electronics City,907.38,262.29,100.0,50.0,7.37,2.8,0.01
2025-10-31 08:10:51,Electronics City,987.79,67.3,100.0,50.0,8.29,4.64,0.02
2025-10-31 08:55:51,Electronics City,921.01,385.33,119.28,50.0,8.31,3.52,0.0
2025-10-31 09:40:51,Electronics City,848.72,507.78,123.85,50.0,7.88,4.5,0.02
2025-10-31 10:25:51,Electronics City,309.84,223.24,100.0,50.0,8.31,2.67,0.0
2025-10-31 11:10:51,Electronics City,546.58,107.86,100.0,50.0,8.45,3.74,0.01
2025-10-31 11:55:51,Electronics City,1164.98,473.17,143.59,50.0,7.22,1.92,0.02
2025-10-31 12:40:51,Electronics City,965.78,488.31,122.83,50.0,7.48,4.83,0.02
2025-10-31 13:25:51,Electronics City,774.01,522.89,127.3,50.14,8.36,4.68,0.02
2025-10-31 14:10:51,Electronics City,837.0,375.11,105.29,50.0,8.27,3.07,0.01
2025-10-31 14:55:51,Electronics City,874.98,194.23,100.0,50.0,7.68,2.03,0.01
2025-10-31 15:40:51,Electronics City,760.19,39.38,100.0,50.0,7.5,1.61,0.01
2025-10-31 16:25:51,Electronics City,349.22,475.87,123.84,50.0,7.58,2.16,0.01
2025-10-31 17:10:51,Electronics City,554.2,380.43,122.41,50.0,7.47,1.74,0.01
2025-10-31 17:55:51,Electronics City,749.7,358.45,100.75,50.0,7.29,3.4,0.03
2025-10-31 18:40:51,Electronics City,942.92,272.11,100.0,50.0,8.05,3.82,0.01
2025-10-31 19:25:51,Electronics City,149.48,93.87,100.0,50.0,7.49,4.77,0.02
2025-10-31 20:10:51,Electronics City,501.11,120.07,100.0,50.0,8.37,4.47,0.03
2025-10-31 20:55:51,Electronics City,375.18,181.28,100.0,50.0,7.93,2.74,0.03
2025-10-31 21:40:51,Electronics City,74.74,72.93,100.0,50.0,7.84,2.3,0.01
2025-10-31 22:25:51,Electronics City,416.28,194.55,100.0,50.0,8.28,2.86,0.02
2025-10-31 23:10:51,Electronics City,682.29,139.2,100.0,50.0,7.39,4.56,0.01
2025-10-31 23:55:51,Electronics City,795.73,15.13,100.0,50.0,7.69,3.3,0.01
2025-11-01 00:40:51,Electronics City,961.76,476.49,119.16,50.0,7.35,1.58,0.02
2025-11-01 01:25:51,Electronics City,1048.6,409.68,128.81,50.0,8.47,3.71,0.03
2025-11-01 02:10:51,Electronics City,208.85,361.01,108.7,50.0,7.84,3.59,0.0
2025-11-01 02:55:51,Electronics City,806.26,574.59,166.52,50.0,7.45,1.76,0.01
2025-11-01 03:40:51,Electronics City,1201.65,60.86,100.0,50.0,7.83,2.69,0.02
2025-11-01 04:25:51,Electronics City,953.07,374.16,100.0,50.0,7.39,1.63,0.0
2025-11-01 05:10:51,Electronics City,869.63,226.51,100.0,50.0,8.04,4.67,0.02
2025-11-01 05:55:51,Electronics City,1059.31,484.47,125.07,50.0,7.47,2.63,0.01
2025-11-01 06:40:51,Electronics City,272.81,315.43,100.0,50.0,7.54,3.75,0.02
2025-11-01 07:25:51,Electronics City,1073.02,299.57,100.0,50.0,7.98,2.27,0.02
2025-11-01 08:10:51,Electronics City,841.78,153.3,100.0,50.0,8.14,3.14,0.03
2025-11-01 08:55:51,Electronics City,744.61,27.97,100.0,50.0,7.25,3.54,0.02
2025-11-01 09:40:51,Electronics City,113.06,493.74,119.86,50.0,7.45,3.6,0.01
2025-11-01 10:25:51,Electronics City,426.55,357.68,100.0,50.0,8.49,2.18,0.0
2025-11-01 11:10:51,Electronics City,382.83,288.53,100.0,50.0,7.82,1.71,0.01
2025-11-01 11:55:51,Electronics City,1129.3,395.0,100.0,50.0,7.91,3.14,0.01
2025-11-01 12:40:51,Electronics City,956.49,570.08,163.84,50.0,8.26,4.73,0.01
2025-11-01 13:25:51,Electronics City,426.64,23.77,100.0,50.0,7.39,3.32,0.0
2025-11-01 14:10:51,Electronics City,1071.01,113.34,100.0,50.0,7.54,3.82,0.02
2025-11-01 14:55:51,Electronics City,799.36,215.45,100.0,50.0,8.26,3.93,0.0
2025-11-01 15:40:51,Electronics City,455.41,408.67,117.35,50.0,8.46,4.94,0.02
2025-11-01 16:25:51,Electronics City,794.5,241.91,100.0,50.0,7.36,2.84,0.0
2025-11-01 17:10:51,Electronics City,1172.88,149.77,100.0,50.0,7.69,2.85,0.01
2025-11-01 17:55:51,Electronics City,1051.72,470.76,117.57,50.0,8.01,2.57,0.03
2025-11-01 18:40:51,Electronics City,936.59,563.37,142.09,50.54,8.48,1.81,0.0
2025-11-01 19:25:51,Electronics City,364.74,399.27,109.69,50.0,7.93,1.78,0.03
2025-11-01 20:10:51,Electronics City,803.85,191.07,100.0,50.0,7.56,4.12,0.03
2025-11-01 20:55:51,Electronics City,736.47,519.95,136.02,50.0,7.89,4.83,0.03
2025-11-01 21:40:51,Electronics City,161.08,369.89,108.57,50.0,7.48,2.09,0.01
2025-11-01 22:25:51,Electronics City,1012.47,375.38,102.02,50.0,7.73,3.52,0.02
2025-11-01 23:10:51,Electronics City,948.56,225.4,100.0,50.0,8.06,2.36,0.02
2025-11-01 23:55:51,Electronics City,779.92,574.43,146.05,52.25,8.49,4.59,0.01
2025-11-02 00:40:51,Electronics City,142.0,459.49,112.9,50.0,7.9,2.16,0.01
2025-11-02 01:25:51,Electronics City,382.56,283.63,100.0,50.0,7.21,4.77,0.02
2025-11-02 02:10:51,Electronics City,738.05,366.55,100.0,50.0,7.38,4.98,0.0
2025-11-02 02:55:51,Electronics City,986.04,463.47,116.84,50.0,7.59,3.91,0.0
2025-11-02 03:40:51,Electronics City,566.63,538.21,145.78,50.0,8.16,3.19,0.03
2025-11-02 04:25:51,Electronics City,898.93,352.31,100.0,50.0,7.87,2.44,0.01
2025-11-02 05:10:51,Electronics City,249.91,40.31,100.0,50.0,7.47,4.38,0.0
2025-11-02 05:55:51,Electronics City,447.66,123.56,100.0,50.0,7.78,2.56,0.02
2025-11-02 06:40:51,Electronics City,467.17,453.4,111.38,50.0,7.84,3.45,0.01
2025-11-02 07:25:51,Electronics City,168.11,348.85,103.3,50.0,8.27,1.59,0.02
2025-11-02 08:10:51,Electronics City,72.19,319.08,100.0,50.0,7.63,3.01,0.02
2025-11-02 08:55:51,Electronics City,759.96,229.0,100.0,50.0,7.44,4.96,0.0
2025-11-02 09:40:51,Electronics City,1112.39,494.43,136.84,50.0,7.74,3.3,0.01
2025-11-02 10:25:51,Electronics City,363.72,20.71,100.0,50.0,8.04,3.84,0.03
2025-11-02 11:10:51,Electronics City,1118.8,187.09,100.0,50.0,7.55,4.69,0.01
2025-11-02 11:55:51,Electronics City,1150.71,381.27,108.45,50.0,7.21,3.87,0.03
2025-11-02 12:40:51,Electronics City,122.59,549.75,140.92,50.0,7.77,3.0,0.03
2025-11-02 13:25:51,Electronics City,748.24,421.63,132.39,50.0,7.88,4.48,0.01
2025-11-02 14:10:51,Electronics City,556.62,255.37,100.0,50.0,8.35,4.46,0.0
2025-11-02 14:55:51,Electronics City,1071.95,329.48,100.0,50.0,8.29,4.48,0.01
2025-11-02 15:40:51,Electronics City,704.02,553.35,160.43,50.0,7.65,4.07,0.0
2025-11-02 16:25:51,Electronics City,232.61,121.09,100.0,50.0,8.37,4.21,0.02
2025-11-02 17:10:51,Electronics City,441.64,547.76,166.0,50.0,7.55,3.26,0.02
2025-11-02 17:55:51,Electronics City,401.5,384.33,114.64,50.0,8.07,4.78,0.03
2025-11-02 18:40:51,Electronics City,462.25,518.89,130.44,50.0,8.39,1.71,0.01
2025-11-02 19:25:51,Electronics City,205.55,317.31,100.0,50.0,7.59,2.72,0.03
2025-11-02 20:10:51,Electronics City,831.0,563.8,151.67,50.0,8.28,2.18,0.02
2025-11-02 20:55:51,Electronics City,299.65,350.32,100.0,50.0,7.36,2.89,0.0
2025-11-02 21:40:51,Electronics City,986.56,196.52,100.0,50.0,8.04,4.62,0.02
2025-11-02 22:25:51,Electronics City,343.04,52.6,100.0,50.0,8.3,1.83,0.01
2025-11-02 23:10:51,Electronics City,482.6,116.68,100.0,50.0,8.47,1.73,0.02
2025-11-02 23:55:51,Electronics City,1205.01,489.87,153.26,50.0,7.67,3.35,0.03
2025-11-03 00:40:51,Electronics City,1193.71,230.69,100.0,50.0,7.83,4.06,0.0
2025-11-03 01:25:51,Electronics City,1069.52,542.25,142.47,50.0,7.65,4.09,0.02
2025-11-03 02:10:51,Electronics City,626.83,17.54,100.0,50.0,7.44,2.4,0.01
2025-11-03 02:55:51,Electronics City,897.13,249.79,100.0,50.0,7.45,4.27,0.0
2025-11-03 03:40:51,Electronics City,236.58,150.76,100.0,50.0,7.83,2.59,0.03
2025-11-03 04:25:51,Electronics City,1157.78,49.79,100.0,50.0,8.12,3.77,0.01
2025-11-03 05:10:51,Electronics City,845.66,78.66,100.0,50.0,8.36,4.55,0.03
2025-11-03 05:55:51,Electronics City,955.62,366.5,100.0,50.0,7.55,2.03,0.02
2025-11-03 06:40:51,Electronics City,493.53,550.77,161.87,50.0,8.18,4.58,0.02
2025-11-03 07:25:51,Electronics City,309.73,260.24,100.0,50.0,8.47,3.25,0.02
2025-11-03 08:10:51,Electronics City,89.91,400.37,127.45,50.0,7.32,3.45,0.01
2025-11-03 08:55:51,Electronics City,150.85,122.86,100.0,50.0,7.31,3.08,0.03
2025-11-03 09:40:51,Electronics City,233.96,276.48,100.0,50.0,7.9,4.76,0.03
2025-11-03 10:25:51,Electronics City,939.7,48.48,100.0,50.0,7.37,4.34,0.01
2025-11-03 11:10:51,Electronics City,634.39,208.4,100.0,50.0,8.24,2.79,0.02
2025-11-03 11:55:51,Electronics City,162.76,185.07,100.0,50.0,8.05,2.83,0.01
2025-11-03 12:40:51,Electronics City,952.54,229.9,100.0,50.0,8.27,1.95,0.02
2025-11-03 13:25:51,Electronics City,630.14,96.98,100.0,50.0,8.33,4.2,0.01
2025-11-03 14:10:51,Electronics City,163.9,196.85,100.0,50.0,7.69,4.85,0.02
2025-11-03 14:55:51,Electronics City,1150.57,121.77,100.0,50.0,8.23,4.64,0.0
2025-11-03 15:40:51,Electronics City,97.93,314.65,100.0,50.0,7.73,2.52,0.02
2025-11-03 16:25:51,Electronics City,406.77,185.88,100.0,50.0,8.4,4.22,0.01
2025-11-03 17:10:51,Electronics City,849.78,494.22,141.47,50.0,7.31,1.68,0.02
2025-11-03 17:55:51,Electronics City,911.0,296.57,100.0,50.0,8.32,1.88,0.0
2025-11-03 18:40:51,Electronics City,1080.45,380.28,121.2,50.0,8.05,1.72,0.03
2025-11-03 19:25:51,Electronics City,358.57,17.52,100.0,50.0,7.26,2.89,0.01
2025-11-03 20:10:51,Electronics City,1173.5,405.02,126.95,50.0,7.29,2.09,0.01
2025-11-03 20:55:51,Electronics City,524.9,458.81,141.49,50.0,8.06,3.42,0.02
2025-11-03 21:40:51,Electronics City,260.49,66.23,100.0,50.0,7.75,4.55,0.0
2025-11-03 22:25:51,Electronics City,954.36,568.53,147.35,50.0,8.06,1.62,0.03
2025-11-03 23:10:51,Electronics City,569.38,135.06,100.0,50.0,7.79,4.85,0.01
2025-11-03 23:55:51,Electronics City,229.22,258.75,100.0,50.0,7.77,4.68,0.03
2025-11-04 00:40:51,Electronics City,262.49,370.76,107.81,50.0,7.47,1.65,0.01
2025-11-04 01:25:51,Electronics City,151.62,243.51,100.0,50.0,8.1,4.87,0.0
2025-11-04 02:10:51,Electronics City,816.48,337.68,100.0,50.0,7.49,3.87,0.02
2025-11-04 02:55:51,Electronics City,960.26,500.37,157.34,50.0,8.46,3.75,0.0
2025-11-04 03:40:51,Electronics City,481.63,184.05,100.0,50.0,8.01,2.71,0.02
2025-11-04 04:25:51,Electronics City,985.89,205.78,100.0,50.0,7.26,2.44,0.0
2025-11-04 05:10:51,Electronics City,528.41,355.45,103.98,50.0,7.38,3.76,0.02
2025-11-04 05:55:51,Electronics City,113.34,208.54,100.0,50.0,7.74,1.99,0.03
2025-11-04 06:40:51,Electronics City,1065.24,433.99,105.13,50.0,7.63,4.45,0.02
2025-11-04 07:25:51,Electronics City,905.21,577.95,162.38,50.0,8.2,4.52,0.0
2025-11-04 08:10:51,Electronics City,280.74,256.03,100.0,50.0,8.23,2.45,0.0
2025-11-04 08:55:51,Electronics City,933.8,154.64,100.0,50.0,8.15,2.41,0.02
2025-11-04 09:40:51,Electronics City,737.66,298.45,100.0,50.0,8.3,4.95,0.0
2025-11-04 10:25:51,Electronics City,1073.61,520.56,142.99,50.0,7.41,4.36,0.02
2025-11-04 11:10:51,Electronics City,629.28,539.15,157.01,50.0,8.48,1.96,0.02
2025-11-04 11:55:51,Electronics City,1181.07,51.69,100.0,50.0,7.53,3.3,0.03
2025-11-04 12:40:51,Electronics City,159.09,459.72,140.23,50.0,7.45,2.26,0.01
2025-11-04 13:25:51,Electronics City,811.03,169.94,100.0,50.0,8.08,4.87,0.01
2025-11-04 14:10:51,Electronics City,493.54,462.31,115.8,50.0,8.11,1.83,0.01
2025-11-04 14:55:51,Electronics City,83.05,410.96,117.23,50.0,7.97,2.47,0.0
2025-11-04 15:40:51,Electronics City,210.42,43.16,100.0,50.0,7.45,4.84,0.0
2025-11-04 16:25:51,Electronics City,159.24,425.27,134.24,50.0,7.87,4.74,0.02
2025-11-04 17:10:51,Electronics City,1052.83,543.59,142.12,50.0,7.68,4.69,0.01
2025-11-04 17:55:51,Electronics City,378.8,214.76,100.0,50.0,7.59,4.43,0.02
2025-11-04 18:40:51,Electronics City,1156.7,39.5,100.0,50.0,8.02,4.23,0.02
2025-11-04 19:25:51,Electronics City,1036.64,156.53,100.0,50.0,8.23,2.75,0.0
2025-11-04 20:10:51,Electronics City,1207.61,178.03,100.0,50.0,7.63,1.76,0.01
